Gene	ID	Description
CLEC6A	00148	immunity_and_defense
HLA-DRB4	00148	immunity_and_defense
NOTCH1	00148	immunity_and_defense
SLIT3	00148	immunity_and_defense
MARCH1	00148	immunity_and_defense
TFPI2	00148	immunity_and_defense
PTENP1	00148	immunity_and_defense
LRSAM1	00148	immunity_and_defense
CCRL1	00148	immunity_and_defense
UBP1	00148	immunity_and_defense
LGALS16	00148	immunity_and_defense
ABCC2	00148	immunity_and_defense
CCL4L2	00148	immunity_and_defense
CCL4L1	00148	immunity_and_defense
C1QC	00148	immunity_and_defense
SP2	00148	immunity_and_defense
HSPB8	00148	immunity_and_defense
CD82	00148	immunity_and_defense
CXCL5	00148	immunity_and_defense
IFNAR1	00148	immunity_and_defense
B2M	00148	immunity_and_defense
FGA	00148	immunity_and_defense
FCRLA	00148	immunity_and_defense
FUT7	00148	immunity_and_defense
GSTZ1	00148	immunity_and_defense
GADD45A	00148	immunity_and_defense
KIR2DL4	00148	immunity_and_defense
DEFB4B	00148	immunity_and_defense
APLN	00148	immunity_and_defense
NMI	00148	immunity_and_defense
SCARB2	00148	immunity_and_defense
SPACA5	00148	immunity_and_defense
CISH	00148	immunity_and_defense
EPHX4	00148	immunity_and_defense
SEMA4A	00148	immunity_and_defense
PPP3CB	00148	immunity_and_defense
MRC1L1	00148	immunity_and_defense
IL23R	00148	immunity_and_defense
DCDC2B	00148	immunity_and_defense
LOC731957	00148	immunity_and_defense
LYZL6	00148	immunity_and_defense
CD5	00148	immunity_and_defense
FCGR2B	00148	immunity_and_defense
KIAA1804	00148	immunity_and_defense
LRRC2	00148	immunity_and_defense
PGLYRP2	00148	immunity_and_defense
IFIT1	00148	immunity_and_defense
FCGR2A	00148	immunity_and_defense
GSTA5	00148	immunity_and_defense
HRH4	00148	immunity_and_defense
LGALS9	00148	immunity_and_defense
IL1B	00148	immunity_and_defense
HRH1	00148	immunity_and_defense
FCRL6	00148	immunity_and_defense
ALOX15	00148	immunity_and_defense
MFSD8	00148	immunity_and_defense
SCARB1	00148	immunity_and_defense
CXCR2	00148	immunity_and_defense
CD86	00148	immunity_and_defense
IGLL3	00148	immunity_and_defense
CAMLG	00148	immunity_and_defense
IGBP1	00148	immunity_and_defense
HSFY2	00148	immunity_and_defense
ANTXRL	00148	immunity_and_defense
DAPP1	00148	immunity_and_defense
BPIL2	00148	immunity_and_defense
GIMAP8	00148	immunity_and_defense
IFNB1	00148	immunity_and_defense
GP5	00148	immunity_and_defense
TAPBPL	00148	immunity_and_defense
SRRT	00148	immunity_and_defense
MPO	00148	immunity_and_defense
CD74	00148	immunity_and_defense
ADRB1	00148	immunity_and_defense
PVRL1	00148	immunity_and_defense
SH2B2	00148	immunity_and_defense
TNFAIP8L3	00148	immunity_and_defense
GSTM3	00148	immunity_and_defense
ABHD11	00148	immunity_and_defense
HSPA1L	00148	immunity_and_defense
THBS2	00148	immunity_and_defense
CCS	00148	immunity_and_defense
LGALS14	00148	immunity_and_defense
NCR1	00148	immunity_and_defense
AIF1L	00148	immunity_and_defense
BMX	00148	immunity_and_defense
SQSTM1	00148	immunity_and_defense
SPIB	00148	immunity_and_defense
DPP4	00148	immunity_and_defense
CFP	00148	immunity_and_defense
GZMA	00148	immunity_and_defense
ABCC12	00148	immunity_and_defense
GZMM	00148	immunity_and_defense
CD4	00148	immunity_and_defense
HPR	00148	immunity_and_defense
C6	00148	immunity_and_defense
MPV17L	00148	immunity_and_defense
IRAK2	00148	immunity_and_defense
HLA-B	00148	immunity_and_defense
CXCR1	00148	immunity_and_defense
CD69	00148	immunity_and_defense
MS4A1	00148	immunity_and_defense
CFHR4	00148	immunity_and_defense
IFNE	00148	immunity_and_defense
FUT5	00148	immunity_and_defense
IL17C	00148	immunity_and_defense
CD22	00148	immunity_and_defense
PLA2G4B	00148	immunity_and_defense
JMJD7-PLA2G4B	00148	immunity_and_defense
PROCR	00148	immunity_and_defense
FCRL2	00148	immunity_and_defense
COLEC11	00148	immunity_and_defense
CTSE	00148	immunity_and_defense
PILRA	00148	immunity_and_defense
CRTAM	00148	immunity_and_defense
OTUB1	00148	immunity_and_defense
ABHD8	00148	immunity_and_defense
DNTT	00148	immunity_and_defense
LGALS7B	00148	immunity_and_defense
ANTXR2	00148	immunity_and_defense
CCL20	00148	immunity_and_defense
CEBPB	00148	immunity_and_defense
CNIH	00148	immunity_and_defense
AHSA1	00148	immunity_and_defense
C1QTNF7	00148	immunity_and_defense
TNFRSF1B	00148	immunity_and_defense
CD3D	00148	immunity_and_defense
APCS	00148	immunity_and_defense
CD276	00148	immunity_and_defense
HLA-DPA1	00149	t-cell_mediated_immunity
TEC	00149	t-cell_mediated_immunity
CD3E	00149	t-cell_mediated_immunity
TAPBP	00149	t-cell_mediated_immunity
SLAMF8	00149	t-cell_mediated_immunity
IFNAR2	00149	t-cell_mediated_immunity
NFATC2	00149	t-cell_mediated_immunity
TNFRSF4	00149	t-cell_mediated_immunity
IFNA16	00149	t-cell_mediated_immunity
HFE	00149	t-cell_mediated_immunity
ICOSLG	00149	t-cell_mediated_immunity
GNLY	00149	t-cell_mediated_immunity
HLA-DRB3	00149	t-cell_mediated_immunity
LOC647259	00149	t-cell_mediated_immunity
CAMLG	00149	t-cell_mediated_immunity
IL1F6	00149	t-cell_mediated_immunity
SH2D4A	00149	t-cell_mediated_immunity
LOC100131909	00149	t-cell_mediated_immunity
GZMM	00149	t-cell_mediated_immunity
IFI35	00149	t-cell_mediated_immunity
SLFN11	00149	t-cell_mediated_immunity
NFKB2	00149	t-cell_mediated_immunity
SH2D2A	00149	t-cell_mediated_immunity
CTSW	00150	mhci-mediated_immunity
CD8A	00150	mhci-mediated_immunity
HLA-E	00150	mhci-mediated_immunity
HLA-DQB1	00151	mhcii-mediated_immunity
HLA-DOA	00151	mhcii-mediated_immunity
CD70	00152	b-cell-_and_antibody-mediated_immunity
NFIL3	00152	b-cell-_and_antibody-mediated_immunity
FCGR2C	00152	b-cell-_and_antibody-mediated_immunity
FCRL4	00152	b-cell-_and_antibody-mediated_immunity
FCRL5	00152	b-cell-_and_antibody-mediated_immunity
ELF2	00152	b-cell-_and_antibody-mediated_immunity
SPI1	00152	b-cell-_and_antibody-mediated_immunity
SPIB	00152	b-cell-_and_antibody-mediated_immunity
KLRG2	00152	b-cell-_and_antibody-mediated_immunity
DNTT	00152	b-cell-_and_antibody-mediated_immunity
MASP1	00153	complement-mediated_immunity
CFHR1	00153	complement-mediated_immunity
CFP	00153	complement-mediated_immunity
CXCL10	00155	macrophage-mediated_immunity
EXOC3L2	00155	macrophage-mediated_immunity
PF4V1	00155	macrophage-mediated_immunity
IFNAR1	00155	macrophage-mediated_immunity
C16ORF5	00155	macrophage-mediated_immunity
FCGR2C	00155	macrophage-mediated_immunity
FCER2	00155	macrophage-mediated_immunity
IL1F10	00155	macrophage-mediated_immunity
IL1A	00155	macrophage-mediated_immunity
CLEC4C	00155	macrophage-mediated_immunity
IFNG	00155	macrophage-mediated_immunity
LOC100131909	00155	macrophage-mediated_immunity
IL12A	00155	macrophage-mediated_immunity
S100A4	00155	macrophage-mediated_immunity
PRKRA	00156	interferon-mediated_immunity
IRF7	00156	interferon-mediated_immunity
IFNAR2	00156	interferon-mediated_immunity
IRF6	00156	interferon-mediated_immunity
IFNA13	00156	interferon-mediated_immunity
IFNA6	00156	interferon-mediated_immunity
IFNA16	00156	interferon-mediated_immunity
GBP4	00156	interferon-mediated_immunity
GBP7	00156	interferon-mediated_immunity
IFNE	00156	interferon-mediated_immunity
FCGR3A	00157	natural_killer_cell_mediated_immunity
KIR3DL1	00157	natural_killer_cell_mediated_immunity
CEBPG	00157	natural_killer_cell_mediated_immunity
IL12B	00157	natural_killer_cell_mediated_immunity
FCER1A	00157	natural_killer_cell_mediated_immunity
KLRK1	00157	natural_killer_cell_mediated_immunity
IL12A	00157	natural_killer_cell_mediated_immunity
FCGR1A	00157	natural_killer_cell_mediated_immunity
RNPEPL1	00161	other_immune_and_defense
GRB2	00161	other_immune_and_defense
MS4A2	00161	other_immune_and_defense
ATRN	00161	other_immune_and_defense
LOC401387	00161	other_immune_and_defense
FUT7	00161	other_immune_and_defense
TAC1	00161	other_immune_and_defense
NOD2	00161	other_immune_and_defense
LRRC27	00161	other_immune_and_defense
LRRC63	00161	other_immune_and_defense
LRRC8A	00161	other_immune_and_defense
LOC653486	00161	other_immune_and_defense
PTX3	00161	other_immune_and_defense
PLA2G7	00161	other_immune_and_defense
ADRB1	00161	other_immune_and_defense
IRAK1	00161	other_immune_and_defense
ASAM	00161	other_immune_and_defense
LRRIQ4	00161	other_immune_and_defense
MFHAS1	00161	other_immune_and_defense
LGALS12	00161	other_immune_and_defense
PHLPP2	00161	other_immune_and_defense
LGALS7B	00161	other_immune_and_defense
LRRC57	00161	other_immune_and_defense
GRAP	00161	other_immune_and_defense
TIAM2	00166	neuronal_activities
APBB1	00166	neuronal_activities
CPLX3	00166	neuronal_activities
SPATA13	00166	neuronal_activities
NPFFR2	00166	neuronal_activities
OXTR	00166	neuronal_activities
P2RX2	00166	neuronal_activities
PHACTR4	00166	neuronal_activities
STXBP2	00166	neuronal_activities
GRIN2D	00166	neuronal_activities
KCNMB1	00166	neuronal_activities
ATXN2	00166	neuronal_activities
TAAR2	00166	neuronal_activities
SLC1A4	00166	neuronal_activities
CNTNAP1	00166	neuronal_activities
BIN2	00166	neuronal_activities
SLC29A4	00166	neuronal_activities
LOC100132308	00166	neuronal_activities
SNTG2	00166	neuronal_activities
GRIN2A	00166	neuronal_activities
GPR83	00166	neuronal_activities
PROK1	00166	neuronal_activities
KCNK13	00166	neuronal_activities
GPR176	00166	neuronal_activities
RIMS4	00166	neuronal_activities
CREB1	00166	neuronal_activities
KCNJ2	00166	neuronal_activities
SNTB2	00166	neuronal_activities
HRH1	00166	neuronal_activities
DMD	00166	neuronal_activities
POMC	00166	neuronal_activities
STX4	00166	neuronal_activities
DRD4	00166	neuronal_activities
SLC1A1	00166	neuronal_activities
CHRNB2	00166	neuronal_activities
LOC402269	00166	neuronal_activities
DLG1	00166	neuronal_activities
GRM8	00166	neuronal_activities
ATXN7	00166	neuronal_activities
CHRM3	00166	neuronal_activities
MADD	00166	neuronal_activities
SCN3B	00166	neuronal_activities
TAAR1	00166	neuronal_activities
ATOH8	00166	neuronal_activities
CACNA1B	00166	neuronal_activities
TM2D3	00166	neuronal_activities
TRIO	00166	neuronal_activities
NSFP1	00166	neuronal_activities
SYT10	00166	neuronal_activities
NRXN3	00166	neuronal_activities
CACNA2D3	00166	neuronal_activities
GDNF	00166	neuronal_activities
PPYR1	00166	neuronal_activities
TACR2	00166	neuronal_activities
TAAR9	00166	neuronal_activities
HOMER2	00166	neuronal_activities
KISS1R	00166	neuronal_activities
ADAM22	00166	neuronal_activities
LOC391359	00166	neuronal_activities
GPR156	00167	synaptic_transmission
GRIA4	00167	synaptic_transmission
STX18	00167	synaptic_transmission
SYT15	00167	synaptic_transmission
DNAJC5	00167	synaptic_transmission
CPLX3	00167	synaptic_transmission
CHRNG	00167	synaptic_transmission
SV2B	00167	synaptic_transmission
GABRG1	00167	synaptic_transmission
UNC119B	00167	synaptic_transmission
P2RX2	00167	synaptic_transmission
KCNMB1	00167	synaptic_transmission
KCNC4	00167	synaptic_transmission
CHRNB3	00167	synaptic_transmission
STX1A	00167	synaptic_transmission
DTNB	00167	synaptic_transmission
KCNMB3	00167	synaptic_transmission
RRAS2	00167	synaptic_transmission
CHRNA5	00167	synaptic_transmission
TRIM67	00167	synaptic_transmission
DCTN2	00167	synaptic_transmission
RIMS3	00167	synaptic_transmission
TRIM9	00167	synaptic_transmission
REPS2	00167	synaptic_transmission
GABRP	00167	synaptic_transmission
CHRM3	00167	synaptic_transmission
SYAP1	00167	synaptic_transmission
SH3GL1	00167	synaptic_transmission
CACNA1E	00167	synaptic_transmission
RYR3	00167	synaptic_transmission
SLC1A2	00167	synaptic_transmission
NSFP1	00167	synaptic_transmission
RIMS2	00167	synaptic_transmission
SLC1A6	00167	synaptic_transmission
P2RX3	00167	synaptic_transmission
BSDC1	00167	synaptic_transmission
DRP2	00167	synaptic_transmission
ACHE	00167	synaptic_transmission
HTR3B	00167	synaptic_transmission
OPRM1	00167	synaptic_transmission
HTR3D	00167	synaptic_transmission
SYT4	00168	neurotransmitter_release
CACNA1F	00168	neurotransmitter_release
STXBP2	00168	neurotransmitter_release
STX8	00168	neurotransmitter_release
BIN2	00168	neurotransmitter_release
LPHN1	00168	neurotransmitter_release
STXBP5L	00168	neurotransmitter_release
SYT3	00168	neurotransmitter_release
CACNB2	00168	neurotransmitter_release
CACNA1C	00168	neurotransmitter_release
TRIM9	00168	neurotransmitter_release
CACNB4	00168	neurotransmitter_release
STXBP1	00168	neurotransmitter_release
ITPR2	00168	neurotransmitter_release
GPR156	00169	nerve-nerve_synaptic_transmission
GRIK4	00169	nerve-nerve_synaptic_transmission
GABBR2	00169	nerve-nerve_synaptic_transmission
GLRA3	00169	nerve-nerve_synaptic_transmission
GRIN2A	00169	nerve-nerve_synaptic_transmission
GABRR3	00169	nerve-nerve_synaptic_transmission
LOC100131909	00169	nerve-nerve_synaptic_transmission
ADRB3	00169	nerve-nerve_synaptic_transmission
HTR3B	00169	nerve-nerve_synaptic_transmission
DLG3	00169	nerve-nerve_synaptic_transmission
P2RX2	00170	neuromuscular_synaptic_transmission
P2RX4	00170	neuromuscular_synaptic_transmission
CHRNE	00170	neuromuscular_synaptic_transmission
SCN10A	00171	action_potential_propagation
KCNJ12	00171	action_potential_propagation
KCNA3	00171	action_potential_propagation
KCNA6	00171	action_potential_propagation
PPP1R1C	00172	other_neuronal_activity
FKBP4	00172	other_neuronal_activity
INPP5A	00172	other_neuronal_activity
PDYN	00172	other_neuronal_activity
PPP1R1A	00172	other_neuronal_activity
PRSS12	00172	other_neuronal_activity
ASCL1	00172	other_neuronal_activity
CACNB2	00172	other_neuronal_activity
CBLN1	00172	other_neuronal_activity
LIN7B	00172	other_neuronal_activity
LOC729249	00172	other_neuronal_activity
CAMK4	00173	muscle_contraction
TNNT1	00173	muscle_contraction
MYOM2	00173	muscle_contraction
VIP	00173	muscle_contraction
CKMT2	00173	muscle_contraction
ALPK3	00173	muscle_contraction
DTNB	00173	muscle_contraction
MYL8P	00173	muscle_contraction
OCM2	00173	muscle_contraction
MYH15	00173	muscle_contraction
UTS2	00173	muscle_contraction
MYBPC3	00173	muscle_contraction
EDNRA	00173	muscle_contraction
MYO19	00173	muscle_contraction
AVPR1B	00173	muscle_contraction
CHRND	00173	muscle_contraction
MYH7B	00173	muscle_contraction
TNNC2	00173	muscle_contraction
NMBR	00173	muscle_contraction
MYOM3	00173	muscle_contraction
CACNA1H	00173	muscle_contraction
TNNI3	00173	muscle_contraction
IGFN1	00173	muscle_contraction
MYBPHL	00173	muscle_contraction
CNN1	00173	muscle_contraction
UNC93B3	00173	muscle_contraction
MYH2	00173	muscle_contraction
DTNA	00173	muscle_contraction
SGCB	00173	muscle_contraction
CRH	00174	regulation_of_vasoconstriction_dilation
EDN1	00174	regulation_of_vasoconstriction_dilation
EDN2	00174	regulation_of_vasoconstriction_dilation
P2RX5	00174	regulation_of_vasoconstriction_dilation
PLSCR4	00176	blood_clotting
ITGB1	00176	blood_clotting
F2R	00176	blood_clotting
CLEC4D	00176	blood_clotting
F8	00176	blood_clotting
F12	00176	blood_clotting
CD9	00176	blood_clotting
F2RL1	00176	blood_clotting
PLSCR3	00176	blood_clotting
TBXAS1	00176	blood_clotting
GPX8	00178	stress_response
TNFAIP8L2	00178	stress_response
DNAJA2	00178	stress_response
DNAJC22	00178	stress_response
PDGFRB	00178	stress_response
SPACA5	00178	stress_response
DUSP8	00178	stress_response
PRKAA1	00178	stress_response
PRKAG2	00178	stress_response
PPEF1	00178	stress_response
TNFAIP8L1	00178	stress_response
PLUNC	00178	stress_response
LOC646096	00178	stress_response
CHEK2	00178	stress_response
MAPKAPK5	00178	stress_response
STIP1	00178	stress_response
SERP2	00178	stress_response
CRP	00178	stress_response
LOC651610	00178	stress_response
HPR	00178	stress_response
LY6G5B	00178	stress_response
MAP3K10	00178	stress_response
PDGFRA	00178	stress_response
NPTX1	00178	stress_response
AHSA2	00178	stress_response
TRAF2	00179	apoptosis
MYB	00179	apoptosis
PERP	00179	apoptosis
ARHGEF18	00179	apoptosis
PPP1R15A	00179	apoptosis
ING2	00179	apoptosis
MYCL1	00179	apoptosis
CTSG	00179	apoptosis
MYC	00179	apoptosis
TRMT61A	00179	apoptosis
CD99L2	00179	apoptosis
AIFM1	00179	apoptosis
API5L1	00179	apoptosis
LGALS3	00179	apoptosis
SCARB2	00179	apoptosis
LOC197350	00179	apoptosis
IL5	00179	apoptosis
CARD18	00179	apoptosis
ARHGEF1	00179	apoptosis
TNFSF10	00179	apoptosis
LHX3	00179	apoptosis
LOC652489	00179	apoptosis
UBE4B	00179	apoptosis
LGALS1	00179	apoptosis
NFKBIA	00179	apoptosis
TSPYL4	00179	apoptosis
LALBA	00179	apoptosis
PPP1CB	00179	apoptosis
TRAF4	00179	apoptosis
TSPYL5	00179	apoptosis
EI24	00179	apoptosis
BNIP2	00179	apoptosis
KDM1B	00179	apoptosis
LOC100131909	00179	apoptosis
HDAC3	00179	apoptosis
PIK3C2G	00179	apoptosis
TCOF1	00179	apoptosis
TNFRSF6B	00179	apoptosis
ACIN1	00179	apoptosis
BCL2A1	00179	apoptosis
TSPY8	00179	apoptosis
LHX4	00179	apoptosis
LTA	00179	apoptosis
ERBB4	00179	apoptosis
TRAF3	00179	apoptosis
DFFB	00179	apoptosis
LGALS7	00179	apoptosis
LOC731605	00179	apoptosis
DHX58	00179	apoptosis
PRKD3	00179	apoptosis
GSTTP1	00180	detoxification
LOC647169	00180	detoxification
ABHD14A	00180	detoxification
TST	00180	detoxification
ABCC10	00180	detoxification
AHRR	00180	detoxification
MPST	00180	detoxification
GSTP1	00180	detoxification
GSTO1	00180	detoxification
GSTM4	00180	detoxification
OR10A2	00182	sensory_perception
TACR1	00182	sensory_perception
OR10A3	00182	sensory_perception
C5ORF41	00182	sensory_perception
TRPV1	00182	sensory_perception
CRYBB1	00182	sensory_perception
OBP2B	00182	sensory_perception
FOXN1	00182	sensory_perception
FOXP2	00182	sensory_perception
OR10J3	00182	sensory_perception
SLIT3	00182	sensory_perception
PDCL	00182	sensory_perception
OR52I1	00182	sensory_perception
OR11H2	00182	sensory_perception
OR11H12	00182	sensory_perception
OR14K1	00182	sensory_perception
OR5AR1	00182	sensory_perception
RHO	00182	sensory_perception
OR6Q1	00182	sensory_perception
GNB5	00182	sensory_perception
OR51B4	00182	sensory_perception
PDE6A	00182	sensory_perception
STRC	00182	sensory_perception
P2RX4	00182	sensory_perception
FOXD4	00182	sensory_perception
ADORA2A	00182	sensory_perception
OR13C9	00182	sensory_perception
SCNN1A	00182	sensory_perception
OR1I1	00182	sensory_perception
EYA3	00182	sensory_perception
LTBP1	00182	sensory_perception
OR10R2	00182	sensory_perception
FOXF2	00182	sensory_perception
KCNQ4	00182	sensory_perception
TACR3	00182	sensory_perception
RPGRIP1	00182	sensory_perception
FOXD4L1	00182	sensory_perception
FBN2	00182	sensory_perception
OR9G4	00182	sensory_perception
FOXL1	00182	sensory_perception
CRYGN	00182	sensory_perception
CDHR5	00182	sensory_perception
CRYBB2	00182	sensory_perception
OR10G4	00182	sensory_perception
OR5P3	00182	sensory_perception
OR1L4	00182	sensory_perception
OR5AP2	00182	sensory_perception
OR8H1	00182	sensory_perception
LCN1	00182	sensory_perception
MYO7A	00182	sensory_perception
FOXO3	00182	sensory_perception
ROM1	00182	sensory_perception
OR1D2	00182	sensory_perception
VN1R5	00182	sensory_perception
HPCA	00182	sensory_perception
OR2AT4	00182	sensory_perception
TYRL	00182	sensory_perception
OR9I1	00182	sensory_perception
SCNN1D	00182	sensory_perception
RGR	00182	sensory_perception
OR2A42	00182	sensory_perception
FMOD	00182	sensory_perception
RIMS2	00182	sensory_perception
OR6Y1	00182	sensory_perception
OR11H6	00182	sensory_perception
OR6T1	00182	sensory_perception
NR2E1	00182	sensory_perception
LCN1L2	00182	sensory_perception
FOXM1	00182	sensory_perception
OR2AG2	00182	sensory_perception
P2RX1	00182	sensory_perception
OR2A2	00182	sensory_perception
OR5M3	00183	chemosensory_perception
OR10J1	00183	chemosensory_perception
OR6M1	00183	chemosensory_perception
OR5A2	00183	chemosensory_perception
OR10P1	00183	chemosensory_perception
OR2A7	00183	chemosensory_perception
OR10R2	00183	chemosensory_perception
SCNN1B	00183	chemosensory_perception
OR5J2	00183	chemosensory_perception
OR52A5	00183	chemosensory_perception
OR14C36	00183	chemosensory_perception
LCN1	00183	chemosensory_perception
OR6K6	00183	chemosensory_perception
OR2AE1	00183	chemosensory_perception
OR51E1	00183	chemosensory_perception
OR13C3	00183	chemosensory_perception
OR9K2	00183	chemosensory_perception
OR6T1	00183	chemosensory_perception
OR13C5	00183	chemosensory_perception
OR6X1	00183	chemosensory_perception
OR10A2	00184	olfaction
OR51T1	00184	olfaction
OR10X1	00184	olfaction
OR51B5	00184	olfaction
OR2A14	00184	olfaction
OR5A2	00184	olfaction
OR12D3	00184	olfaction
OR51S1	00184	olfaction
OR10A5	00184	olfaction
OR10Q1	00184	olfaction
OR6B3	00184	olfaction
OR5M9	00184	olfaction
OR5I1	00184	olfaction
OR5P3	00184	olfaction
OR9G9	00184	olfaction
OR5C1	00184	olfaction
OR2AE1	00184	olfaction
OR5B2	00184	olfaction
OR13H1	00184	olfaction
OR9I1	00184	olfaction
OR10G7	00184	olfaction
OR51D1	00184	olfaction
OR1A1	00184	olfaction
OR51B2	00184	olfaction
OR2A2	00184	olfaction
OR2AG1	00184	olfaction
UNC119	00188	vision
DTNBP1	00188	vision
ROS1	00188	vision
TAAR8	00188	vision
FOXB2	00188	vision
PDE6G	00188	vision
FOXI3	00188	vision
TRPC4	00188	vision
RDH16	00188	vision
RPGR	00188	vision
FBLN5	00188	vision
CRYGD	00188	vision
DHRS9	00188	vision
FOXJ1	00188	vision
GUCA1B	00188	vision
FOXO3	00188	vision
BNC1	00188	vision
EFEMP2	00188	vision
WFS1	00188	vision
BNC2	00188	vision
MC4R	00188	vision
RP1L1	00188	vision
TRPC5	00188	vision
COCH	00189	hearing
WFS1	00189	hearing
P2RX1	00189	hearing
MRGPRX4	00190	pain_sensation
P2RX2	00190	pain_sensation
ACCN5	00190	pain_sensation
P2RX7	00190	pain_sensation
MRGPRG	00190	pain_sensation
OPRM1	00190	pain_sensation
ACCN1	00192	other_sensory_perception
LEPR	00192	other_sensory_perception
DPF1	00193	developmental_processes
GSK3B	00193	developmental_processes
PLXNC1	00193	developmental_processes
DBX2	00193	developmental_processes
DLL4	00193	developmental_processes
SNED1	00193	developmental_processes
VAMP1	00193	developmental_processes
GHRH	00193	developmental_processes
NDST1	00193	developmental_processes
INSL3	00193	developmental_processes
OSR2	00193	developmental_processes
NTRK2	00193	developmental_processes
ACER1	00193	developmental_processes
CNTF	00193	developmental_processes
TSSK1B	00193	developmental_processes
CRYBA4	00193	developmental_processes
MYLPF	00193	developmental_processes
FOXO4	00193	developmental_processes
FSHB	00193	developmental_processes
CRYBB1	00193	developmental_processes
MNX1	00193	developmental_processes
PSPN	00193	developmental_processes
HOXA6	00193	developmental_processes
ALX1	00193	developmental_processes
RALB	00193	developmental_processes
SPAM1	00193	developmental_processes
LOC392529	00193	developmental_processes
MYH14	00193	developmental_processes
COL11A1	00193	developmental_processes
RPS6KA4	00193	developmental_processes
CSRP2	00193	developmental_processes
GLI2	00193	developmental_processes
PTPN20B	00193	developmental_processes
TCF3	00193	developmental_processes
MYH11	00193	developmental_processes
MRE11A	00193	developmental_processes
NRCAM	00193	developmental_processes
LHX2	00193	developmental_processes
PKD2L1	00193	developmental_processes
COL5A1	00193	developmental_processes
LRFN5	00193	developmental_processes
LOC729299	00193	developmental_processes
MYOM2	00193	developmental_processes
LLGL2	00193	developmental_processes
PCID2	00193	developmental_processes
SALL3	00193	developmental_processes
TGM5	00193	developmental_processes
MEF2C	00193	developmental_processes
MAGEF1	00193	developmental_processes
NKX2-5	00193	developmental_processes
HCK	00193	developmental_processes
MSLN	00193	developmental_processes
PCGF1	00193	developmental_processes
GLRA1	00193	developmental_processes
CRISP1	00193	developmental_processes
NEUROG2	00193	developmental_processes
LOC731414	00193	developmental_processes
HOXB6	00193	developmental_processes
TLR8	00193	developmental_processes
SHC2	00193	developmental_processes
ZIC2	00193	developmental_processes
MUC5AC	00193	developmental_processes
LHB	00193	developmental_processes
SDK2	00193	developmental_processes
LCN12	00193	developmental_processes
RBL1	00193	developmental_processes
DDX60	00193	developmental_processes
PPP1CA	00193	developmental_processes
FABP5L8	00193	developmental_processes
PCDHB6	00193	developmental_processes
DCHS2	00193	developmental_processes
MYO18B	00193	developmental_processes
LRRN2	00193	developmental_processes
MOSPD2	00193	developmental_processes
OLFM2	00193	developmental_processes
KRT126P	00193	developmental_processes
DNAH7	00193	developmental_processes
APLN	00193	developmental_processes
GATA4	00193	developmental_processes
KRT6B	00193	developmental_processes
NR4A3	00193	developmental_processes
CEBPA	00193	developmental_processes
TULP4	00193	developmental_processes
GATA5	00193	developmental_processes
NEDD1	00193	developmental_processes
MTSS1L	00193	developmental_processes
CISH	00193	developmental_processes
TSSK3	00193	developmental_processes
KRT86	00193	developmental_processes
AKT1	00193	developmental_processes
SEMA4A	00193	developmental_processes
NR2C1	00193	developmental_processes
PPP3CB	00193	developmental_processes
SALL1	00193	developmental_processes
PLXNB3	00193	developmental_processes
KRT72	00193	developmental_processes
GSX1	00193	developmental_processes
EPHB2	00193	developmental_processes
FOXJ2	00193	developmental_processes
EPOR	00193	developmental_processes
OTP	00193	developmental_processes
BARX1	00193	developmental_processes
ANG	00193	developmental_processes
BICC1	00193	developmental_processes
SMC1A	00193	developmental_processes
MYH9	00193	developmental_processes
CPEB1	00193	developmental_processes
NAB1	00193	developmental_processes
VEGFC	00193	developmental_processes
SCXA	00193	developmental_processes
PCDH7	00193	developmental_processes
KIF12	00193	developmental_processes
HOXA2	00193	developmental_processes
AGR2	00193	developmental_processes
ARID3A	00193	developmental_processes
OPCML	00193	developmental_processes
NEURL3	00193	developmental_processes
GIPC2	00193	developmental_processes
BHLHE40	00193	developmental_processes
ARTN	00193	developmental_processes
CCNA1	00193	developmental_processes
HOMEZ	00193	developmental_processes
LRP10	00193	developmental_processes
NTNG1	00193	developmental_processes
CEACAM4	00193	developmental_processes
BARHL2	00193	developmental_processes
MYOM1	00193	developmental_processes
GDF15	00193	developmental_processes
DLX1	00193	developmental_processes
ZNF436	00193	developmental_processes
CHST15	00193	developmental_processes
EOMES	00193	developmental_processes
SHROOM3	00193	developmental_processes
MYO18A	00193	developmental_processes
PRKACG	00193	developmental_processes
ETS2	00193	developmental_processes
TBX2	00193	developmental_processes
FSCN2	00193	developmental_processes
FAM46B	00193	developmental_processes
FOSB	00193	developmental_processes
METTL14	00193	developmental_processes
CELSR3	00193	developmental_processes
CLEC2L	00193	developmental_processes
COL10A1	00193	developmental_processes
FOXL1	00193	developmental_processes
PORCN	00193	developmental_processes
EFNB1	00193	developmental_processes
BARHL1	00193	developmental_processes
MSH3	00193	developmental_processes
FYN	00193	developmental_processes
ODF1	00193	developmental_processes
NEUROD4	00193	developmental_processes
GSX2	00193	developmental_processes
DSCAML1	00193	developmental_processes
HORMAD2	00193	developmental_processes
TLR5	00193	developmental_processes
ADRA1B	00193	developmental_processes
LCK	00193	developmental_processes
LMOD2	00193	developmental_processes
PHF10	00193	developmental_processes
MBD4	00193	developmental_processes
FOXR1	00193	developmental_processes
COMP	00193	developmental_processes
HOXA1	00193	developmental_processes
IGF1R	00193	developmental_processes
GDAP1	00193	developmental_processes
